X1_klas,X2_JK_KRT,X3_kelum_KRT,X4_ijz_KRT,X5_bekerja_KRT,X6_inet_KRT,X7_milik_jamkes_KRT,X8_kepemilikan_rumah,X9_luas_kapita_cat,X10_atap,X11_dinding,X12_lantai,X13_sanitasi,X14_air,X15_bbm,X16_layanan_keuangan,X17_motor,X18_tanah,X19_kks,X20_pkh,X21_bpnt,X22_bantuan_pemda,X23_kelompok_pengeluaran
2,1,2,2,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,2,2,2,1
2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,1,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2
1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1
2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2
2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1
2,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,2
1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,2,2,2,1,2
2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2
2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1
1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1
2,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2
1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2
1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2
2,1,2,2,1,2,2,1,2,1,1,1,2,1,1,2,1,1,2,2,2,2,1
2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1
1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2
1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2
1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1
1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2
1,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2
2,1,2,2,1,1,2,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2
1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,2,2,1
2,1,2,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,1
1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,2,2,2,2,1
2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1
1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2
1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2
1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2,1,2,2,1,1,1,1,2,2,1,1,1,2,1,2,1,1,2,2,2,2,1
1,1,2,2,1,2,1,1,2,1,1,1,2,2,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2,1,2,1,1,2,2,1,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2
2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,1
1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,2,2,1,2,1
1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1
1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2
2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,2,2,2
2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1
1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2
2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1
2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1
2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1
1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,2,2,1
1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,2,2,2,2,1
2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,1
2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,2,2
2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1
2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1
2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,1,2
2,1,2,2,1,1,1,2,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2
1,1,2,1,1,2,1,2,2,1,1,2,1,1,1,2,1,2,1,2,1,2,2
2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,2,2,1,2,2,2,2,1
2,1,2,2,1,1,2,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2
2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,2,1,1,2,2,2,2,2
2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,2,1,2,2,2,2,2
2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,1
2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,1
2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,2,1,1,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1
2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2
2,1,2,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,2
1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2
2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1
2,1,2,2,1,2,1,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1
2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1
2,1,2,1,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,1
2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,2,2,2,2,2
2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1
2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1
1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1
2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2
2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1
2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1
2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2
2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,1,2,1,1,2,2,2,1,1,1,1,2,1,2,1,2,2,2,2,2,1
1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,2,1,2,1,2,2,2,2
2,1,2,1,1,2,1,1,2,1,1,1,2,2,1,2,1,2,2,2,2,2,1
1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,1
2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2
1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,1,2,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,1,1,1,1,1,2,1,1,2,2,2,1,2,1,1,1,1,1,2,1
2,1,2,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2
1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1
2,1,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1
1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2
2,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2
2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,1,1
1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,2,2
2,1,2,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1
2,1,2,2,1,1,2,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,2,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,1
2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,2,2,1,2,1,1,1,2,1,1,2,1,2,2,2,2,2,1
1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,2
1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2
2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2
2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1
1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2
1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1
2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1
2,1,2,2,1,2,2,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,1
2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,2,1
1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1
2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1
1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2
2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2
1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2
1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2
2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,2
2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2
2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,1
1,1,2,1,1,2,1,1,2,2,1,1,2,1,1,2,1,1,1,2,1,2,1
2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1
2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1
2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1
2,1,2,1,1,2,2,1,2,1,1,1,2,1,2,2,1,1,2,2,2,2,1
2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1
2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2
2,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2
2,2,2,1,2,2,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,2,1
2,2,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,1
1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2,2,2,1,2,2,2,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,2,2,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1
2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,2
2,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2
2,2,2,1,2,2,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1
2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,1,2,2,1,1,1,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,1
1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2,1,2,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,1
2,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,2,2,2,2,2,1
2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1
2,2,2,1,1,2,1,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2
1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,2,1
1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2
1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2
1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,1
1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1
2,2,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,1
2,1,2,2,1,1,2,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1
1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,2,2,2,1,2,1,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2
1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,2,1,2
1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2
2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,2,1
2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1
1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2
1,1,2,1,1,2,1,1,2,1,1,1,2,2,1,2,1,1,1,2,2,2,2
1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2,1,2,2,1,2,1,1,2,1,1,1,1,2,1,2,2,1,2,2,2,2,2
2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1
2,2,2,1,2,2,1,1,2,1,1,1,2,1,2,2,1,1,2,2,2,2,1
2,2,2,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1
1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,2,2,2,1,1,2
1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,2,2,1,1,2,1,1,2
2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2
2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1
2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1
2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1
2,1,2,2,1,1,2,2,1,1,1,1,2,1,1,2,1,2,2,1,1,2,1
1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,2,2
2,2,2,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1
1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,1
1,1,2,1,1,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,1
2,1,2,1,1,2,2,1,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2
2,1,2,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,1
2,2,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1
2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1
2,1,2,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,1
1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2
2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,1
1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2
2,1,2,2,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,1
1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2
1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2
2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1
1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1
2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,2,2,1
2,1,2,2,1,1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,2,2,1
2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2
2,1,2,1,1,1,2,1,2,1,1,1,2,2,1,2,1,1,2,2,2,2,2
2,1,2,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1
2,1,2,2,1,2,1,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,2
2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2
1,2,2,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,2
1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2
1,1,2,2,1,2,2,1,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2
2,1,2,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,2,2,2
2,1,2,1,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2
2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,2,1,1,2,2,2,2,1
1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2
2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2
1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,1,2,2,1,2
1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1
2,1,2,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2
1,1,2,2,1,1,2,2,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2
2,2,2,1,2,2,2,1,2,1,1,1,1,2,2,2,2,1,1,1,1,2,1
2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2
2,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2
1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,1,2,2
2,1,2,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,2
1,1,2,2,1,1,1,1,1,1,2,1,2,2,1,2,1,2,2,2,2,2,1
2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1
2,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2
1,2,2,1,1,2,2,1,2,1,1,1,2,1,1,2,1,1,2,2,2,2,2
1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2
2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2
1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2
2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2
2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2
2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1
1,2,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2
2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,2,2,2,2
1,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,1,2,2,2,2,2,1
1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2
